"","2002_025_NDVI","2002_033_NDVI","2002_041_NDVI","2002_049_NDVI","2002_057_NDVI","2002_065_NDVI","2002_073_NDVI","2002_081_NDVI","2002_089_NDVI","2002_097_NDVI","2002_105_NDVI","2002_113_NDVI","2002_121_NDVI","2002_129_NDVI","2002_137_NDVI","2002_145_NDVI","2002_153_NDVI","2002_161_NDVI","2002_169_NDVI","2002_177_NDVI","2002_185_NDVI","2002_193_NDVI","2002_201_NDVI","2002_209_NDVI","2002_217_NDVI","2002_225_NDVI","2002_233_NDVI","2002_241_NDVI","2002_249_NDVI","2002_257_NDVI","2002_265_NDVI","2002_273_NDVI","2002_281_NDVI","2002_289_NDVI","2002_297_NDVI","2002_305_NDVI","2002_313_NDVI","2002_321_NDVI","2002_329_NDVI","2002_337_NDVI","2002_345_NDVI","2002_353_NDVI","2002_361_NDVI","GEOID"
"58",423.0966796875,NA,417.770287649972,430.848342895508,416.133265177409,215.685813903809,329.995264689128,412.922036307199,441.044150216239,483.182691301618,586.402369907924,615.787767682757,671.448194231306,674.917166573661,720.604221888951,730.818769182478,710.508653913225,633.429809570312,515.937186104911,437.029344831194,432.366040910993,445.676727294922,409.071528843471,379.41785975865,422.38181413923,396.700134277344,514.135274251302,487.130249023438,412.083801269531,454.118386404855,375.190529959542,356.105115618025,327.633690970285,297.667301722935,308.407148088728,293.300210135324,276.561591012137,279.422969273158,268.959653581892,254.344683837891,258.405975341797,258.589763096401,249.718612670898,"31025"
"59",230.431195213681,226.581394361413,214.325245732846,230.452546553178,206.407816960261,213.83746735946,NA,180.24476369222,209.961090087891,251.407237840735,287.725694075875,285.181078040082,380.654109788978,415.274954090948,399.297830200195,423.689515487007,490.670513650645,483.475101636804,381.277719248896,347.216431327488,327.730889361838,291.537112028702,284.696458899457,294.547714896824,332.306874814241,322.997223563816,318.587329366933,406.141370026962,404.343015497381,396.680280602497,402.39564381475,378.223241391389,341.149760370669,327.942955348803,286.822530473982,264.641093662807,295.58468766646,284.299980495287,270.015963347062,NA,264.642770867599,249.869967916737,256.851853804155,"31031"
"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31037"
"61",502.293579101562,NA,380.833036422729,357.03404712677,NA,305.284718104771,299.887987136841,292.591044108073,374.324953079224,446.363637924194,552.918895721436,562.79824625651,627.592540740967,678.497310638428,704.642169952393,691.06357383728,683.363872528076,610.456649780273,580.901584625244,394.403257369995,352.563243865967,376.879858016968,334.309644699097,365.172470092773,363.484216308594,326.612040519714,349.501522064209,409.562368392944,358.330814361572,344.178159713745,304.57303237915,266.765211105347,280.845692225865,254.475161234538,NA,231.450216293335,224.414556503296,221.969271659851,226.677094459534,229.41317653656,221.710417747498,222.550937906901,215.037342071533,"31047"
"62",410.417846679688,NA,350.600128173828,308.718597412109,325.608337402344,NA,NA,NA,565.780334472656,304.474151611328,468.079315185547,537.135620117188,568.223449707031,736.029602050781,724.477233886719,529.960693359375,658.558776855469,744.602661132812,604.723693847656,510.961975097656,542.574279785156,565.430908203125,401.9765625,483.667022705078,703.631958007812,639.190551757812,771.848205566406,563.924682617188,515.592529296875,510.074829101562,413.123077392578,468.740081787109,539.064514160156,495.381622314453,568.170043945312,704.863586425781,565.0810546875,709.543579101562,427.670471191406,NA,640.0302734375,285.842041015625,558.68310546875,"31053"
"63",360.062283127543,326.536115243355,346.234674188853,338.956812385527,334.561105847848,299.817761787444,315.530586616311,316.195241361856,379.060058876903,504.84648404971,563.294243471753,552.189581551832,604.232069727171,608.531689149835,611.407110679682,588.7939663778,470.485297677446,417.903779466906,313.400190430002,270.40888738976,248.778311190227,243.570753619434,237.36356842481,238.712448702454,240.727530078353,228.464582731991,257.251211022987,309.03924972267,306.037143066909,311.566063037248,293.731253304761,274.42644384445,280.163828911668,260.57716422661,236.710046352621,250.677525492625,251.918962821033,249.401439866481,247.474811978257,242.923119884493,240.468984618026,236.93668082101,234.498630523682,"31087"
"64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31103"
"65",352.854437047785,323.636587575277,341.718888018208,332.492196334036,328.224806160762,284.704293139228,297.45125077646,287.104056427444,342.887816548731,455.463271055428,523.126653476396,520.450352718956,581.95757225202,608.72092544036,644.073882678714,632.735129152658,560.456813280796,519.687467781752,420.056129006779,345.197515964508,301.212641848794,291.197913006459,279.146106353854,291.300645579462,309.168211184371,315.873390599301,334.683507283529,345.023880524532,326.444813731285,320.964458878933,302.969510143588,279.712045155812,275.402230047411,268.429591817593,261.501232706706,254.845973485633,254.743487538518,251.476995660738,250.825934017406,241.200200680413,240.15390567329,228.457406979282,228.236523946126,"31111"
"66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31121"
"67",252.810455322266,NA,311.430023193359,347.371753268772,314.902659098307,275.48681640625,309.31177520752,329.173225402832,353.995286729601,436.127376980252,548.017167833116,580.45273844401,618.93516031901,629.293467203776,705.602661132812,697.689927842882,633.401034884983,549.326656765408,433.591573079427,362.015821668837,355.392033894857,341.69095187717,343.667090521918,317.872519599067,359.227040608724,352.027355617947,318.768381118774,394.365146213108,353.50587632921,372.6314324273,381.716929117839,386.51808336046,371.705223931207,340.057690090603,351.057046890259,335.143578423394,309.076751708984,308.629645453559,303.409161037869,301.937093098958,295.528962877062,289.087053087023,268.961707221137,"31129"
"68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31143"
"69",358.959538331825,349.387854810031,328.38684652384,340.294170558199,332.495845384578,286.87921520088,310.214233947809,310.939623735082,366.994868065249,442.514032831534,544.611704249378,548.147328190126,597.493104704436,611.13757992985,628.145794672201,643.045960945354,554.391098063369,479.219592506061,340.351415911991,298.052841213796,276.045211655631,278.04487381463,262.655226638426,257.02762058217,258.754963565567,243.916063078607,268.262345295124,296.144806415458,278.716974907842,279.729869130043,300.053574672014,302.19460073765,311.556557063017,305.502503206596,NA,290.810557061162,288.045799282668,278.482425284023,268.084426484436,262.017782789133,259.811327242806,253.392972665463,250.252150548367,"31145"
"70",395.046331787109,NA,401.717788696289,447.485353597005,400.840559739333,NA,NA,382.713014729818,423.513528677133,510.340641276042,613.266290283203,671.332149251302,661.642399088542,719.283564976284,704.563073730469,752.900850423177,669.212809244792,636.7037109375,489.536700439453,400.17538655599,407.19721883138,383.5181640625,395.350868733724,397.051814778646,555.497399902344,374.2681640625,551.217886352539,474.805550130208,468.189872233073,467.812445068359,341.50067952474,315.760778808594,311.942925008138,305.761709594727,317.917118326823,307.087009684245,319.452015177409,310.081614176432,304.142094930013,277.63337504069,291.922253417969,290.929271443685,280.139060465495,"31155"
"71",342.021270751953,NA,300.936782836914,391.941589355469,373.200271606445,NA,NA,350.666007995605,435.196952819824,474.901435852051,564.292327880859,447.493522644043,643.801193237305,651.404678344727,687.244338989258,729.908813476562,681.615982055664,595.416625976562,406.150581359863,349.674392700195,401.77840423584,388.234336853027,388.754623413086,376.242210388184,438.220260620117,390.713882446289,NA,610.753890991211,526.111106872559,440.219879150391,408.631355285645,384.168762207031,378.117469787598,392.041698455811,350.761486053467,346.214374542236,316.875915527344,346.071365356445,298.149284362793,283.533630371094,278.459491729736,279.490699768066,273.59778213501,"31159"
"72",227.929793656391,228.779206283449,220.651312092158,223.459403030011,235.879622395833,225.680176258087,NA,196.731401443481,212.405903442383,259.7115842834,306.89558447561,326.176767568119,411.777766619542,450.983725914588,479.506376632536,537.320271928181,565.066423756208,506.795230749882,425.533013314912,349.827276303787,328.377549755481,284.333317612157,270.204487290493,255.283189031004,273.213971224698,254.688533667362,268.432329929236,311.99306896121,320.630291108162,398.984994830507,425.881186745384,439.06070246841,427.881715138753,398.598844779554,369.135634499035,336.084655761719,343.560575194278,317.45791393018,299.131144339578,284.378173603731,288.109063447411,264.22605406783,257.903012451172,"31165"
"73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31173"
"74",285.689453125,294.799758911133,299.045822143555,311.921249389648,NA,NA,NA,NA,308.787078857422,341.96012878418,425.511199951172,411.119613647461,471.391510009766,483.684036254883,553.810012817383,550.977844238281,547.052337646484,468.075592041016,540.0673828125,429.670166015625,291.382377624512,310.828308105469,246.966361999512,248.149475097656,271.611427307129,277.900856018066,237.910415649414,362.788269042969,421.402603149414,461.725402832031,480.348693847656,552.523864746094,531.42985534668,544.940246582031,NA,521.205932617188,592.528594970703,512.94172668457,401.05192565918,NA,373.669235229492,387.989227294922,327.521408081055,"31017"
"75",NA,349.333877563477,447.147689819336,366.776611328125,401.878173828125,340.248992919922,287.047134399414,289.050033569336,357.582977294922,401.636779785156,548.172058105469,602.453033447266,662.344787597656,502.230514526367,660.030487060547,675.126403808594,588.312805175781,581.863189697266,557.182983398438,344.293884277344,287.027770996094,278.281600952148,269.808746337891,283.952239990234,260.630599975586,226.380317687988,NA,389.178588867188,480.648315429688,565.297119140625,601.974975585938,507.8173828125,459.657501220703,439.235260009766,NA,420.797241210938,427.490188598633,390.536026000977,344.810134887695,301.204544067383,286.529602050781,270.193969726562,263.962692260742,"31041"
"76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31107"
"77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31021"
"78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31081"
"79",373.980543194395,NA,346.048792058771,404.670004900764,345.122627707089,348.20570119222,346.951026068793,361.577689226936,413.385832815459,503.087748808019,565.541302849265,648.436821432675,665.210038129021,707.745316449334,713.206787109375,729.761863259708,689.802130306468,629.030031989602,494.986455580767,420.866199269014,441.4334043615,419.685463400448,385.932038251091,397.670693790211,451.632343965418,387.317178899592,445.281973031851,461.813451430377,421.409806195427,471.255354039809,396.24120869356,381.746211332433,320.158668069279,322.020821066464,310.265127742992,300.536162432502,288.358939893318,278.370254516602,277.80006498449,262.77082490921,266.430925705854,262.147844651166,255.764326207778,"31109"
"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31141"
"81",300.046338762556,NA,300.448616027832,339.684544450146,281.349005126953,299.750664605035,306.302741357836,281.227425469293,350.523356550831,437.911555920617,498.194823184256,506.59238688151,579.112439171743,630.162836624404,663.206266205886,692.394724700411,655.518849001092,558.057158906581,417.784469345869,345.763393337444,318.412342287459,316.997326867055,294.062022580939,287.265077493959,359.533044988459,268.329570964231,332.633966957651,431.71889604841,388.244868908898,413.031608193608,395.810999207577,351.582591687219,332.282768378824,308.794956013308,311.124247664112,304.195321551824,290.094342506538,285.369956065032,276.59715129711,271.408266229145,271.361065104856,264.804271633342,254.466446725946,"31181"
"82",303.420571051117,299.391436470032,276.630605825457,271.188598561223,246.039956827079,267.457546656082,263.374845568502,242.053251913595,304.95852370513,358.651714291171,413.237537891117,427.828335646394,478.743166268499,485.472695027744,505.678555224557,456.346444327687,430.624698400693,429.894265983168,339.267113628553,281.534279667589,246.235909699961,228.02309287546,230.870993622016,229.069506276555,232.807933151996,229.959833227363,244.560640418555,283.879404172724,297.411542283099,337.643483160519,332.2963790756,326.249349422768,314.584329245656,297.874914937606,314.489403910089,325.528596337162,302.026126217898,293.242183750111,287.824031598085,281.893726964722,271.709501486133,260.002372451943,259.866125146151,"31033"
"83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31055"
"84",328.585664602426,NA,320.68058869333,339.182594068123,318.329020644679,318.552942548479,319.690988714045,351.971317768097,376.324038418857,406.044343130929,558.147897431345,628.675298517401,676.016889167554,739.69072006688,726.546032529889,781.046995220762,731.510028261127,667.945183031487,499.804945512251,401.901923902107,404.713341915246,389.275079900568,352.699077259411,309.908731171579,339.455424453273,326.685484452681,448.844163004557,449.70785892371,431.042520234079,479.707196784742,448.16811393969,436.062813498757,391.879217899207,389.607805194277,394.939781494141,348.849378181226,337.026285807292,333.690035270922,317.67933511734,290.140790534742,299.783173994585,301.023912834399,290.609821666371,"31097"
"85",NA,NA,269.114166259766,299.232727050781,NA,NA,NA,295.294128417969,310.464111328125,NA,540.669860839844,682.187744140625,771.721435546875,NA,846.996765136719,870.860900878906,834.030700683594,676.2314453125,628.767822265625,511.190246582031,378.737548828125,443.105743408203,399.382537841797,332.697204589844,391.304351806641,320.028503417969,419.568817138672,555.020629882812,485.696716308594,488.184448242188,596.065551757812,625.918518066406,NA,549.892333984375,NA,478.514190673828,478.424011230469,418.604644775391,NA,343.631774902344,368.717041015625,305.476409912109,NA,"31153"
"86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31043"
"87",327.204779624939,NA,324.852267742157,366.869539260864,319.853921413422,334.227348327637,340.031968147524,345.223176956177,380.809053421021,439.083877563477,523.514620780945,555.163686752319,614.463737487793,685.37798875378,695.899761199951,736.795104980469,664.230641365051,617.18300151825,496.591963768005,420.450825691223,437.397252082825,423.725089073181,372.500419616699,362.702126502991,388.838220769709,374.361692428589,470.159907749721,435.385241508484,394.622453212738,428.104999542236,373.402063369751,356.673037052155,342.12216758728,346.188017845154,349.519627724924,321.461324384136,327.611653804779,319.26381111145,312.719962120056,286.591520309448,301.17321062088,299.325171947479,293.671180725098,"31131"
"88",267.990875244141,NA,252.862884521484,303.278686523438,288.157897949219,323.239959716797,283.958587646484,354.525054931641,412.065124511719,394.690277099609,576.73974609375,566.934387207031,674.744506835938,582.191772460938,660.421569824219,726.013366699219,768.823974609375,761.366638183594,619.961608886719,520.062561035156,689.757263183594,678.388916015625,630.484985351562,630.011474609375,550.6396484375,473.810943603516,629.277587890625,485.096618652344,602.057189941406,538.816284179688,476.629577636719,390.778533935547,386.511016845703,452.473968505859,NA,391.093109130859,358.877075195312,340.393341064453,299.744445800781,295.462432861328,338.405792236328,302.421020507812,299.513549804688,"31147"
"89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31023"
"90",385.266811794705,NA,358.29421967268,352.851368963718,324.074813842773,301.723646914225,319.058656488146,311.40921740262,388.018612265587,480.682810465495,516.503545501353,536.567679082373,593.300439931832,611.897475068207,651.004972346562,659.052577512274,615.330636228569,532.577082533781,448.672064398977,359.529915247981,327.374317925951,336.070040869806,316.780546255149,296.986150503159,321.074361144772,276.247434326647,316.244322748909,318.023053417874,275.794218961367,268.021692535757,251.394773550071,248.699126890864,246.131935119629,250.936491532759,266.904147181018,263.479884166198,261.73798593009,261.03730013955,252.607362739532,250.502325319776,251.18628504136,239.551045504483,240.023803710938,"31083"
"91",357.74197800095,NA,333.249198872334,333.171248299735,228.467819213867,267.380053202311,289.793048838023,303.551392426362,348.95165949641,459.158881587023,510.006627923089,557.753492860536,596.741667540177,650.12953342747,684.30935038691,689.589351014833,637.753256473026,577.560405174462,513.411908288904,374.786274760478,324.544877139005,328.05714276288,308.318939208984,321.433745183171,351.311207520895,316.376328916807,354.152843027807,341.706510636613,312.94382010795,298.129794146564,281.588048161687,256.677548586667,241.989589586935,245.270575279047,235.696517944336,238.7388064343,240.928360243975,238.811566145524,236.751822831896,229.893009742531,237.368165465607,230.388267754028,231.048940721449,"31073"
"92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31175"
"93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31019"
